INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1,'Alice da Silva','86739605','78057358035','F','1997-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9739,'Emanuel Almeida','29838825','48922527060','M','1995-3-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9740,'Emanuel Ramos','31558144','1582929953','M','1992-2-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9741,'Emanuel Machado','10794504','44800668535','M','1967-2-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9742,'Emanuel Rocha','41024321','52728227597','M','1988-9-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9743,'Emanuel Nascimento','80178839','70019567556','M','1985-8-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9744,'Emanuel de Araujo','78928201','81991335694','M','1985-4-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9745,'Emanuel da Conceiçao','11065383','44856900166','M','1985-6-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9746,'Emanuel Bezerra','26858860','37772524303','M','1993-1-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9747,'Emanuel Sousa','81361227','31994791367','M','2004-4-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9748,'Emanuel Borges','35793906','41448343194','M','1963-11-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9749,'Emanuel Santana','78101165','56732614727','M','1961-1-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9750,'Emanuel de Carvalho','52563874','83149786080','M','1964-4-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9751,'Emanuel Aparecido','73025070','65447141001','M','1972-8-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9752,'Emanuel Pinto','60006795','98033211367','M','1963-8-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9753,'Emanuel Pinheiro','94110054','17887836365','M','1996-3-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9754,'Emanuel Monteiro','73252460','91566555348','M','1970-9-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9755,'Emanuel Andrade','34851483','79009970117','M','1973-4-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9756,'Emanuel Leite','96267827','80946554846','M','1997-4-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9757,'Emanuel Correa','84149734','52344655625','M','1995-4-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9758,'Emanuel Nogueira','98022628','87899318015','M','2000-12-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9759,'Emanuel Garcia','60585518','33559832962','M','1995-4-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9760,'Emanuel de Freitas','22418041','50394654051','M','1985-10-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9761,'Emanuel Henrique','51356311','58993862020','M','2004-5-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9762,'Emanuel Tavares','79229033','86137384356','M','1963-12-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9763,'Emanuel Coelho','89920212','86311026792','M','1990-12-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9764,'Emanuel Pires','62704681','44133229238','M','1992-8-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9765,'Emanuel de Paula','68779957','31201047258','M','1969-8-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9766,'Emanuel Correia','12853053','83994193140','M','2002-4-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9767,'Emanuel Miranda','69102144','60854530454','M','1967-4-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9768,'Emanuel de Jesus','49965514','30438508044','M','1967-2-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9769,'Emanuel Duarte','41568977','4818426884','M','1999-1-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9770,'Emanuel Freitas','76334236','68250160553','M','1969-7-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9771,'Emanuel Barros','33167327','98638010594','M','1969-2-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9772,'Emanuel de Andrade','4974031','79057362222','M','1998-12-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9773,'Emanuel Campos','67150248','12666781874','M','1966-11-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9774,'Emanuel Sántos','44934714','87295567473','M','1968-1-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9775,'Emanuel de Melo','89314971','81992838267','M','1963-7-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9776,'Emanuel da Cruz','48235418','10209329465','M','1982-7-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9777,'Emanuel Reis','38222551','80033023084','M','1972-8-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9778,'Emanuel Guimaraes','4522524','4267163860','M','2002-7-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9779,'Emanuel Moraes','37270170','16928238091','M','1971-9-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9780,'Emanuel do Carmo','74890689','30654798180','M','1978-5-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9781,'Emanuel dos Reis','17896489','32948206080','M','1997-1-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9782,'Emanuel Viana','40083947','30069186673','M','1972-1-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9783,'Emanuel de Castro','42364635','11851973846','M','1996-12-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9784,'Emanuel Silveira','74579018','62544210705','M','1965-6-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9785,'Emanuel Moura','85554586','76537496129','M','1985-5-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9786,'Emanuel Brito','9658682','89189985276','M','1969-3-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9787,'Emanuel Neves','90443117','64771328841','M','2003-6-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9788,'Emanuel Carneiro','807678','47191923514','M','1976-1-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9789,'Emanuel Melo','68654171','90387413155','M','1969-12-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9790,'Emanuel Medeiros','71827041','40161528597','M','1983-7-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9791,'Emanuel Cordeiro','4584710','21189253635','M','1988-3-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9792,'Emanuel Conceição','48893504','93791546673','M','1981-6-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9793,'Emanuel Farias','57391566','73462261136','M','1975-5-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9794,'Emanuel Dantas','55063385','16686285691','M','1971-8-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9795,'Emanuel Cavalcante','5380525','15600767134','M','1979-10-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9796,'Emanuel da Rocha','79535367','1315619389','M','1983-12-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9797,'Emanuel de Assis','97563582','64043524330','M','1974-12-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9798,'Emanuel Braga','81332538','26032698642','M','1968-10-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9799,'Emanuel Cruz','39278655','15424943559','M','1976-9-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9800,'Emanuel Siqueira','18130218','86051978270','M','1969-12-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9801,'Ana da Silva','23263532','92399506775','F','1969-12-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9802,'Ana dos Santos','31163010','76255180058','F','1981-6-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9803,'Ana Pereira','80987940','33197611990','F','1996-8-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9804,'Ana Alves','28852097','94967080824','F','1990-9-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9805,'Ana Ferreira','7883231','34176670319','F','1985-6-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9806,'Ana de Oliveira','64760720','45271961714','F','1976-4-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9807,'Ana Silva','50956651','56266036129','F','1967-5-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9808,'Ana Rodrigues','315770','6912946314','F','1996-6-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9809,'Ana de Souza','77048834','48899802187','F','1974-7-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9810,'Ana Gomes','75452828','95199185723','F','1960-10-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9811,'Ana Santos','91278193','49530180687','F','1978-6-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9812,'Ana Oliveira','91150355','47163773716','F','1971-12-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9813,'Ana Ribeiro','86133581','97918811659','F','1997-5-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9814,'Ana Martins','7005361','18616920898','F','1982-4-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9815,'Ana Gonçalves','66725778','13563304547','F','1960-8-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9816,'Ana Soares','1520828','22156820694','F','1974-8-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9817,'Ana Barbosa','77651199','55002242294','F','1960-5-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9818,'Ana Lopes','92713759','57279769404','F','1978-11-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9819,'Ana Vieira','72988201','30630480680','F','2003-2-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9820,'Ana Souza','79333032','55836934325','F','1964-5-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9821,'Ana Fernandes','13492651','1822617199','F','1960-7-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9822,'Ana Lima','42739685','97710028872','F','1995-10-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9823,'Ana Costa','15518856','1262958394','F','1997-2-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9824,'Ana Batista','55935594','64535965614','F','1992-7-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9825,'Ana Dias','39242848','73462397839','F','1975-6-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9826,'Ana Moreira','74064984','98962145720','F','1977-12-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9827,'Ana de Lima','75016239','73944421023','F','1981-9-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9828,'Ana de Sousa','90199375','14905202800','F','1994-1-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9829,'Ana Nunes','51650945','43299438204','F','1974-5-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9830,'Ana da Costa','92795231','77934529916','F','1967-7-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9831,'Ana de Almeida','24065913','44267871018','F','1969-6-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9832,'Ana Mendes','67979452','79974437516','F','1973-2-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9833,'Ana Carvalho','52615536','55331542460','F','1962-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9834,'Ana Araujo','77529756','33435901471','F','1968-5-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9835,'Ana Cardoso','34347606','60039340097','F','1986-10-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9836,'Ana Teixeira','8428419','67926654596','F','1963-12-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9837,'Ana Marques','85942239','51721636236','F','1982-1-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9838,'Ana do Nascimento','41148073','84001947874','F','1987-9-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9839,'Ana Almeida','98582585','96109644931','F','1987-7-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9840,'Ana Ramos','22554621','81787178386','F','1982-2-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9841,'Ana Machado','58321360','24581790265','F','1993-10-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9842,'Ana Rocha','47186950','18004106642','F','1985-9-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9843,'Ana Nascimento','12181130','35912428977','F','2001-7-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9844,'Ana de Araujo','25852542','28735316335','F','1992-9-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9845,'Ana da Conceiçao','76141849','76997019603','F','2003-1-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9846,'Ana Bezerra','36527565','59821815742','F','1997-12-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9847,'Ana Sousa','75827135','10629794700','F','1980-12-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9848,'Ana Borges','27521041','23290026387','F','1970-5-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9849,'Ana Santana','78057482','97546575654','F','1978-10-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9850,'Ana de Carvalho','40722825','19328102529','F','1976-11-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9851,'Ana Aparecido','2503239','46485236612','F','1997-11-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9852,'Ana Pinto','1621252','7229771547','F','1960-9-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9853,'Ana Pinheiro','57030876','82543357156','F','1999-3-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9854,'Ana Monteiro','10488391','40545450107','F','2001-6-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9855,'Ana Andrade','1681569','58776976255','F','1969-10-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9856,'Ana Leite','45043513','96412919032','F','1983-11-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9857,'Ana Correa','63044279','57905185874','F','1982-11-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9858,'Ana Nogueira','79999654','20159378670','F','1981-2-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9859,'Ana Garcia','62089230','99630684204','F','1993-8-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9860,'Ana de Freitas','75104678','91061799484','F','1965-4-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9861,'Ana Henrique','62791549','40650990843','F','1992-9-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9862,'Ana Tavares','42361154','16580179906','F','1982-12-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9863,'Ana Coelho','68944088','3915040175','F','1991-7-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9864,'Ana Pires','24396563','53959371902','F','1998-4-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9865,'Ana de Paula','88227151','62809106342','F','1967-7-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9866,'Ana Correia','69500086','93774795948','F','1974-2-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9867,'Ana Miranda','91149286','40290412077','F','1976-5-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9868,'Ana de Jesus','88382820','69045805916','F','1980-5-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9869,'Ana Duarte','25775920','89530411071','F','1981-3-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9870,'Ana Freitas','19765875','57743253004','F','1979-11-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9871,'Ana Barros','59403077','68264719968','F','1978-5-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9872,'Ana de Andrade','13226113','46029566250','F','1974-12-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9873,'Ana Campos','11718753','73916507728','F','2000-10-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9874,'Ana Sántos','48345586','44940213609','F','1980-4-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9875,'Ana de Melo','82974646','5376223267','F','1998-2-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9876,'Ana da Cruz','34920453','79602839330','F','1986-12-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9877,'Ana Reis','7289937','4993270016','F','1977-11-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9878,'Ana Guimaraes','5530615','89318821026','F','1976-3-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9879,'Ana Moraes','75523573','35052040162','F','1987-11-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9880,'Ana do Carmo','45986877','69022299921','F','1990-10-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9881,'Ana dos Reis','87905718','8319878913','F','2004-9-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9882,'Ana Viana','49947372','53592299147','F','1968-2-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9883,'Ana de Castro','70264420','19982814041','F','1988-12-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9884,'Ana Silveira','84208614','31365605068','F','1981-8-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9885,'Ana Moura','12362133','80798680334','F','1978-2-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9886,'Ana Brito','76469931','50039826948','F','2002-12-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9887,'Ana Neves','62009119','21671509407','F','1983-1-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9888,'Ana Carneiro','26529524','99267294421','F','1987-8-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9889,'Ana Melo','50991855','37670114066','F','1979-3-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9890,'Ana Medeiros','39567874','86052565413','F','1998-12-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9891,'Ana Cordeiro','65966152','38323734244','F','1980-9-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9892,'Ana Conceição','48581872','57290395254','F','1972-1-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9893,'Ana Farias','38060701','51558016675','F','1993-5-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9894,'Ana Dantas','49053354','97155427349','F','1979-11-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9895,'Ana Cavalcante','63637968','4851064565','F','1991-4-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9896,'Ana da Rocha','47882799','14657239564','F','1992-8-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9897,'Ana de Assis','68572054','21224096932','F','1980-1-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (9898,'Ana Braga','60500295','69135995062','F','1984-1-10');
